row_index	kind	split	category	ambiguous_site	reactants	product	detail
727	hydrogenation	validation	certified_exact_transformation	false	COC(=O)c1ccc(C=C2CCOC2=O)cc1	COC(=O)c1ccc(CC2CCOC2=O)cc1	certified
728	hydrogenation	dev	certified_exact_transformation	false	CCOC(=O)C=C(c1ccc(CC)cc1)n1cnc2ccccc21	CCOC(=O)CC(c1ccc(CC)cc1)n1cnc2ccccc21	certified
729	hydrogenation	holdout	representation_or_normalization_failure	false	CCOC(=O)/C=C/c1cc(-n2ncnn2)cc(C)c1N	Cc1cc(-n2ncnn2)cc2ccc(=O)[nH]c12	reactant 'CCOC(=O)/C=C/c1cc(-n2ncnn2)cc(C)c1N' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
730	hydrogenation	dev	certified_exact_transformation	false	C=C(C)c1cc(F)cc2c1cc1n2CCC1CC(=O)OC	COC(=O)CC1CCn2c1cc1c(C(C)C)cc(F)cc12	certified
731	hydrogenation	dev	structurally_shaped_wrong_transformation	true	C=CCN(C(C)=O)c1ccc2c(=O)n(-c3ccc(Cl)cc3)c(C(C)C)nc2c1C=C	CC(=O)N1CC=Cc2c1ccc1c(=O)n(-c3ccc(Cl)cc3)c(C(C)C)nc21	computed=C24H26ClN3O2 (via hydrogenation) declared=C22H20ClN3O2 -- tried: hydrogenation
732	hydrogenation	holdout	representation_or_normalization_failure	false	CCOC(=O)CC(=O)/C=C/c1ccc2cc[nH]c2c1	CCOC(=O)CC(=O)CCc1ccc2cc[nH]c2c1	reactant 'CCOC(=O)CC(=O)/C=C/c1ccc2cc[nH]c2c1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
733	hydrogenation	validation	representation_or_normalization_failure	false	C/C(N)=C\c1ccc(-c2ccc(Cl)c(Cl)c2)o1	CC(N)Cc1ccc(-c2ccc(Cl)c(Cl)c2)o1	reactant 'C/C(N)=C\c1ccc(-c2ccc(Cl)c(Cl)c2)o1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
734	hydrogenation	dev	certified_exact_transformation	false	CCOC(=O)C=C1CCC(C#N)(c2ccc(OC)c3c2OCCO3)CC1	CCOC(=O)CC1CCC(C#N)(c2ccc(OC)c3c2OCCO3)CC1	certified
735	hydrogenation	holdout	representation_or_normalization_failure	false	O=C(C/C=C/c1ccccc1)Nc1cc(CCc2ccccc2)ccc1C(=O)O	O=C(CCCc1ccccc1)Nc1cc(CCc2ccccc2)ccc1C(=O)O	reactant 'O=C(C/C=C/c1ccccc1)Nc1cc(CCc2ccccc2)ccc1C(=O)O' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
736	hydrogenation	validation	structurally_shaped_wrong_transformation	false	OCCCC#Cc1ccc2ccccc2c1	OCCCCCc1ccc2ccccc2c1	computed=C15H16O (via hydrogenation) declared=C15H18O -- tried: hydrogenation
737	hydrogenation	validation	representation_or_normalization_failure	false	CCOC(=O)/C=C/c1cc(C(=O)NCc2ccc(S(=O)(=O)C3CC3)cc2)c(=O)n(-c2cccc(C(F)(F)F)c2)c1C	CCOC(=O)CCc1cc(C(=O)NCc2ccc(S(=O)(=O)C3CC3)cc2)c(=O)n(-c2cccc(C(F)(F)F)c2)c1C	reactant 'CCOC(=O)/C=C/c1cc(C(=O)NCc2ccc(S(=O)(=O)C3CC3)cc2)c(=O)n(-c2cccc(C(F)(F)F)c2)c1C' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
738	hydrogenation	holdout	structurally_shaped_wrong_transformation	true	CC1(C)OC(=O)C=C(CC(O)(C#Cc2ccc(C(C)(C)C#N)c(F)c2)C2CCCC2)O1	CC1(C)OC(=O)C=C(CC(O)(CCc2ccc(C(C)(C)C#N)c(F)c2)C2CCCC2)O1	computed=C25H30FNO4 (via hydrogenation) declared=C25H32FNO4 -- tried: hydrogenation
739	hydrogenation	dev	structurally_shaped_wrong_transformation	false	OC1c2cc(C(O)C(F)F)ccc2C=Cc2ncc(Cl)cc21	O=c1c2cc(C(O)C(F)F)ccc2ccc2ncc(Cl)cc12	computed=C16H14ClF2NO2 (via hydrogenation) declared=C16H10ClF2NO2 -- tried: hydrogenation
740	hydrogenation	dev	representation_or_normalization_failure	false	CCOC(=O)/C=C/c1ccc2c(=O)n(CC(C)C)c(CNC(=O)OC(C)(C)C)c(-c3ccccc3)c2c1	CCOC(=O)CCc1ccc2c(=O)n(CC(C)C)c(CNC(=O)OC(C)(C)C)c(-c3ccccc3)c2c1	reactant 'CCOC(=O)/C=C/c1ccc2c(=O)n(CC(C)C)c(CNC(=O)OC(C)(C)C)c(-c3ccccc3)c2c1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
741	hydrogenation	validation	structurally_shaped_wrong_transformation	false	Cc1cc(C)cc(C#CCO)c1	Cc1cc(C)cc(CCCO)c1	computed=C11H14O (via hydrogenation) declared=C11H16O -- tried: hydrogenation
742	hydrogenation	holdout	certified_exact_transformation	false	CN1C2C=C(c3cncc4ccccc34)CC1CC2	CN1C2CCC1CC(c1cncc3ccccc13)C2	certified
743	hydrogenation	validation	structurally_shaped_wrong_transformation	false	CCCCC(C)(C)C(O)C#CCC(CCCCCCC(=O)O)S(C)(=O)=O	CCCCC(C)(C)C(O)CCCC(CCCCCCC(=O)O)S(C)(=O)=O	computed=C20H38O5S (via hydrogenation) declared=C20H40O5S -- tried: hydrogenation
744	hydrogenation	validation	representation_or_normalization_failure	false	C=CCCCC(=O)O[C@@H](CNC(=O)[C@@H](CC=C)CC(=O)OC(C)(C)C)c1ccccc1	CC(C)(C)OC(=O)C[C@@H]1CC=CCCCC(=O)O[C@H](c2ccccc2)CNC1=O	reactant 'C=CCCCC(=O)O[C@@H](CNC(=O)[C@@H](CC=C)CC(=O)OC(C)(C)C)c1ccccc1' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
745	hydrogenation	dev	resource_bounded_uncertainty	false	CCOC(=O)C=Cc1cccc(-c2c(CC(=O)Nc3ccc(F)cc3C(F)(F)F)c(=O)oc3cc(Cl)c(C)cc23)c1	CCOC(=O)CCc1cccc(-c2c(CC(=O)Nc3ccc(F)cc3C(F)(F)F)c(=O)oc3cc(Cl)c(C)cc23)c1	hydrogenation: unable to verify
746	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	OC#CCCc1ccnc2cc(Cl)ccc12	OCCCCc1ccnc2cc(Cl)ccc12	computed=C13H12ClNO (via hydrogenation) declared=C13H14ClNO -- tried: hydrogenation
747	hydrogenation	validation	representation_or_normalization_failure	false	CC(C)CC(C(=O)NN(CC(C)C)C(=O)CN1CCCC1)[C@H](CC=Cc1ccccc1)C(=O)NOC1CCCCO1	Cc1ccc(S(=O)(=O)O)cc1	reactant 'CC(C)CC(C(=O)NN(CC(C)C)C(=O)CN1CCCC1)[C@H](CC=Cc1ccccc1)C(=O)NOC1CCCCO1' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
748	hydrogenation	validation	certified_exact_transformation	false	C=C(C)c1cc(CC#N)ccc1OC	COc1ccc(CC#N)cc1C(C)C	certified
749	hydrogenation	dev	representation_or_normalization_failure	false	O=C(NCCO)/C(=C/c1ccc(OC(F)(F)F)cc1)NC(=O)c1ccc(OCC(F)F)cc1	O=C(NC(Cc1ccc(OC(F)(F)F)cc1)C(=O)NCCO)c1ccc(OCC(F)F)cc1	reactant 'O=C(NCCO)/C(=C/c1ccc(OC(F)(F)F)cc1)NC(=O)c1ccc(OCC(F)F)cc1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
750	hydrogenation	dev	certified_exact_transformation	false	CCCC1=C(CC(=O)OC)CCC1=O	CCCC1C(=O)CCC1CC(=O)OC	certified
751	hydrogenation	dev	representation_or_normalization_failure	false	Cc1ccc(C(O[C@@H]2CCC[C@H](C=C3SC(=O)NC3=O)C2)c2cocn2)c(C)c1	Cc1ccc(C(O[C@@H]2CCC[C@H](CC3SC(=O)NC3=O)C2)c2cocn2)c(C)c1	reactant 'Cc1ccc(C(O[C@@H]2CCC[C@H](C=C3SC(=O)NC3=O)C2)c2cocn2)c(C)c1' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
752	hydrogenation	dev	certified_exact_transformation	false	C=C(C)c1ccccc1C1CCCn2c(-c3ccc(-c4cnc(C)o4)c(OC)c3)nnc21	COc1cc(-c2nnc3n2CCCC3c2ccccc2C(C)C)ccc1-c1cnc(C)o1	certified
753	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	CCOC(=O)C(C)(C)c1cc(Br)c(N)c(C#Cc2ccc(OC(F)(F)F)cc2)c1	CCOC(=O)C(C)(C)c1cc(Br)c2[nH]c(-c3ccc(OC(F)(F)F)cc3)cc2c1	computed=C21H21BrF3NO3 (via hydrogenation) declared=C21H19BrF3NO3 -- tried: hydrogenation
754	hydrogenation	dev	certified_exact_transformation	false	C=C(C)c1cncc(N)c1	CC(C)c1cncc(N)c1	certified
755	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	O=C(O)C=CC(=O)c1ccccc1O	O=C1CC(C(=O)O)Oc2ccccc21	computed=C10H10O4 (via hydrogenation) declared=C10H8O4 -- tried: hydrogenation
756	hydrogenation	dev	certified_exact_transformation	false	CCCCCCC=CCc1cccc2c(=O)c(O)c(-c3cc(OC)c(OC)cc3OC)oc12	CCCCCCCCCc1cccc2c(=O)c(O)c(-c3cc(OC)c(OC)cc3OC)oc12	certified
757	hydrogenation	dev	representation_or_normalization_failure	false	C=Cc1c2c3c(cccc3n1CCC)[C@H]1C[C@H](NC(=O)N(CC)CC)CN(C)[C@@H]1C2	CCCn1c(CC)c2c3c(cccc31)[C@H]1C[C@H](NC(=O)N(CC)CC)CN(C)[C@@H]1C2	reactant 'C=Cc1c2c3c(cccc3n1CCC)[C@H]1C[C@H](NC(=O)N(CC)CC)CN(C)[C@@H]1C2' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
758	hydrogenation	validation	certified_exact_transformation	false	C=CCc1c(O)ccc2c(CCc3ccccc3)coc12	CCCc1c(O)ccc2c(CCc3ccccc3)coc12	certified
759	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	Cc1nc(-c2ccccc2)sc1-c1ccc(N)c(C#Cc2ccccc2Cl)c1	Cc1nc(-c2ccccc2)sc1-c1ccc2[nH]c(-c3ccccc3Cl)cc2c1	computed=C24H19ClN2S (via hydrogenation) declared=C24H17ClN2S -- tried: hydrogenation
760	hydrogenation	validation	representation_or_normalization_failure	false	C[C@]12CCC3=C(CCc4cc(O)ccc43)C1=CCC2=O	C[C@]12CCC3=C(CCc4cc(O)ccc43)[C@@H]1CCC2=O	reactant 'C[C@]12CCC3=C(CCc4cc(O)ccc43)C1=CCC2=O' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
761	hydrogenation	validation	structurally_shaped_wrong_transformation	true	CCOC(=O)C1=C(COCC#CC(=O)OC)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl	CCOC(=O)C1=C(COCCCC(=O)OC)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl	computed=C23H25Cl2NO7 (via hydrogenation) declared=C23H27Cl2NO7 -- tried: hydrogenation
762	hydrogenation	validation	certified_exact_transformation	false	CC1(C)CCC=C1c1cnc(N2CCOCC2)cc1N	CC1(C)CCCC1c1cnc(N2CCOCC2)cc1N	certified
763	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2nc(C#CCN(C)C)ncc2c1	Cc1ccc(C(=O)NC2CC2)cc1-c1ccc2nc(CCCN(C)C)ncc2c1	computed=C24H26N4O (via hydrogenation) declared=C24H28N4O -- tried: hydrogenation
764	hydrogenation	holdout	structurally_shaped_wrong_transformation	true	CCOC(=O)C1=Cc2cc(Cl)cc(C#Cc3ccccc3)c2OC1C(F)(F)F	CCOC(=O)C1=Cc2cc(Cl)cc(CCc3ccccc3)c2OC1C(F)(F)F	computed=C21H16ClF3O3 (via hydrogenation) declared=C21H18ClF3O3 -- tried: hydrogenation
765	hydrogenation	dev	representation_or_normalization_failure	false	COC(=O)/C=C/[C@H]1[C@H](c2ccc(F)cc2)[C@@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CN1C(=O)OC(C)(C)C	COC(=O)CC[C@H]1[C@H](c2ccc(F)cc2)[C@@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CN1C(=O)OC(C)(C)C	reactant 'COC(=O)/C=C/[C@H]1[C@H](c2ccc(F)cc2)[C@@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)CN1C(=O)OC(C)(C)C' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
766	hydrogenation	dev	certified_exact_transformation	false	C1=C(c2cccc(-c3ncccc3-c3cnc4[nH]ncc4c3)c2)CCC1	c1cc(-c2ncccc2-c2cnc3[nH]ncc3c2)cc(C2CCCC2)c1	certified
767	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	C#Cc1cc(F)cc(F)c1N	Fc1cc(F)c2[nH]ccc2c1	computed=C8H7F2N (via hydrogenation) declared=C8H5F2N -- tried: hydrogenation
768	hydrogenation	dev	validity_or_conservation_failure	false	C=C(C)c1nc(NC(=O)c2c(F)cccc2F)sc1-c1cccc(C(F)(F)F)c1	CC(C)c1nc(NC(=O)c2c(F)cccc2F)sc1-c1cccc(C(F)(F)F)c1	atom 17 has element S outside the allowed set ["H", "C", "N", "O", "F"]
769	hydrogenation	dev	structurally_shaped_wrong_transformation	false	OCCCCC#Cc1cncnc1	OCCCCCCc1cncnc1	computed=C10H14N2O (via hydrogenation) declared=C10H16N2O -- tried: hydrogenation
770	hydrogenation	holdout	validity_or_conservation_failure	false	O=C1NC(=O)C(=Cc2ccc(-c3cccc(C(F)(F)F)c3)o2)S1	O=C1NC(=O)C(Cc2ccc(-c3cccc(C(F)(F)F)c3)o2)S1	atom 22 has element S outside the allowed set ["H", "C", "N", "O", "F"]
771	hydrogenation	dev	certified_exact_transformation	false	C=CCc1cc(Oc2ccccc2)ccc1O	CCCc1cc(Oc2ccccc2)ccc1O	certified
772	hydrogenation	dev	representation_or_normalization_failure	false	CCN1c2ncc(/C=C/c3ccncc3)cc2C(=O)N(C)c2cccnc21	CCN1c2ncc(CCc3ccncc3)cc2C(=O)N(C)c2cccnc21	reactant 'CCN1c2ncc(/C=C/c3ccncc3)cc2C(=O)N(C)c2cccnc21' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
773	hydrogenation	dev	certified_exact_transformation	false	O=C(Nc1cccc(-n2ccnc2)c1)C1=Cc2ccccc2OCC1	O=C(Nc1cccc(-n2ccnc2)c1)C1CCOc2ccccc2C1	certified
774	hydrogenation	dev	certified_exact_transformation	false	Cc1ccc2[nH]cc(C3=C(c4c[nH]c5ccc(C)cc45)C(=O)N(C)C3=O)c2c1	Cc1ccc2[nH]cc(C3C(=O)N(C)C(=O)C3c3c[nH]c4ccc(C)cc34)c2c1	certified
775	hydrogenation	dev	representation_or_normalization_failure	false	O=C1Nc2cc(Cl)ccc2/C1=C/c1ccc(Cl)cc1	O=C1Nc2cc(Cl)ccc2C1Cc1ccc(Cl)cc1	reactant 'O=C1Nc2cc(Cl)ccc2/C1=C/c1ccc(Cl)cc1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
776	hydrogenation	dev	certified_exact_transformation	false	C=Cc1nc(C)ccc1C#N	CCc1nc(C)ccc1C#N	certified
777	hydrogenation	validation	certified_exact_transformation	false	CCCC=Cc1cccc(C#N)c1	CCCCCc1cccc(C#N)c1	certified
778	hydrogenation	dev	certified_exact_transformation	false	COc1ccc(Cn2nc(C3=CCN(C(=O)OC(C)(C)C)CC3)c3c(Oc4ccc(N)cc4F)ccnc32)cc1	COc1ccc(Cn2nc(C3CCN(C(=O)OC(C)(C)C)CC3)c3c(Oc4ccc(N)cc4F)ccnc32)cc1	certified
779	hydrogenation	validation	representation_or_normalization_failure	false	CC(C)(C)OC(=O)N1CCC[C@H]1C=Cc1ccccc1	CC(C)(C)OC(=O)N1CCC[C@@H]1CCc1ccccc1	reactant 'CC(C)(C)OC(=O)N1CCC[C@H]1C=Cc1ccccc1' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
780	hydrogenation	validation	representation_or_normalization_failure	false	CCC/C(=C\S(=O)(=O)c1ccccc1)C(=O)O	CCCC(CS(=O)(=O)c1ccccc1)C(=O)O	reactant 'CCC/C(=C\S(=O)(=O)c1ccccc1)C(=O)O' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
781	hydrogenation	dev	representation_or_normalization_failure	false	C=CCOC1(C)CCN(c2c([C@H](OC(C)(C)C)C(=O)O)c(C)nc3cc(COCc4c(F)cc(F)cc4O[C@@H](C)CC=C)nn23)CC1	Cc1nc2cc3nn2c(c1[C@H](OC(C)(C)C)C(=O)O)N1CCC(C)(CC1)OCC=CC[C@H](C)Oc1cc(F)cc(F)c1COC3	reactant 'C=CCOC1(C)CCN(c2c([C@H](OC(C)(C)C)C(=O)O)c(C)nc3cc(COCc4c(F)cc(F)cc4O[C@@H](C)CC=C)nn23)CC1' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
782	hydrogenation	holdout	validity_or_conservation_failure	false	CC(C)=CCCc1ccsc1	CC(C)CCCc1ccsc1	atom 9 has element S outside the allowed set ["H", "C", "N", "O", "F"]
783	hydrogenation	validation	structurally_shaped_wrong_transformation	false	C#Cc1ccc(C#N)c(F)c1	CCc1ccc(C#N)c(F)c1	computed=C9H6FN (via hydrogenation) declared=C9H8FN -- tried: hydrogenation
784	hydrogenation	validation	certified_exact_transformation	false	CCOC(=O)C(=Cc1cc(OC)ccc1OC)C(C)=O	CCOC(=O)C(Cc1cc(OC)ccc1OC)C(C)=O	certified
785	hydrogenation	validation	certified_exact_transformation	false	C=Cc1ccc(C(=O)OC)cc1C(F)(F)F	CCc1ccc(C(=O)OC)cc1C(F)(F)F	certified
786	hydrogenation	holdout	structurally_shaped_wrong_transformation	false	C=C(C)CN(CCO)Cc1ccccc1	CC1(C)CN(Cc2ccccc2)CCO1	computed=C13H21NO (via hydrogenation) declared=C13H19NO -- tried: hydrogenation
787	hydrogenation	dev	structurally_shaped_wrong_transformation	false	CC(C)(O)C#Cc1ccc2c(n1)-c1sc(-c3ncnn3-c3ccc(F)cc3F)cc1CCO2	CC(C)(O)CCc1ccc2c(n1)-c1sc(-c3ncnn3-c3ccc(F)cc3F)cc1CCO2	computed=C24H20F2N4O2S (via hydrogenation) declared=C24H22F2N4O2S -- tried: hydrogenation
788	hydrogenation	holdout	certified_exact_transformation	false	CCC1(C=C2Cc3c(cccc3-c3ccc(C(C)(C)C)cc3)C2=O)CCCCC1	CCC1(CC2Cc3c(cccc3-c3ccc(C(C)(C)C)cc3)C2=O)CCCCC1	certified
789	hydrogenation	validation	structurally_shaped_wrong_transformation	false	CCNC(=O)Nc1nc2ccc(C#Cc3ccccc3)cc2s1	CCNC(=O)Nc1nc2ccc(CCc3ccccc3)cc2s1	computed=C18H17N3OS (via hydrogenation) declared=C18H19N3OS -- tried: hydrogenation
790	hydrogenation	validation	validity_or_conservation_failure	false	N#CC(C#N)=Cc1cccc(Cl)c1Cl	N#CC(C#N)Cc1cccc(Cl)c1Cl	atom 11 has element Cl outside the allowed set ["H", "C", "N", "O", "F"]
791	hydrogenation	validation	certified_exact_transformation	false	COC(=O)C=C1CCCCC1	COC(=O)CC1CCCCC1	certified
792	hydrogenation	validation	certified_exact_transformation	false	CCOC(=O)C(=Cc1ccc(OC)c(OC)c1)C(C)=O	CCOC(=O)C(Cc1ccc(OC)c(OC)c1)C(C)=O	certified
793	hydrogenation	holdout	policy_or_hazard_rejection	false	COC(=O)c1ccc2[nH]cc(C=C[N+](=O)[O-])c2c1	COC(=O)c1ccc2[nH]cc(CC[N+](=O)[O-])c2c1	reactant flagged by hazard heuristics: HazardScore { nitro_count: 1, nitro_density: 0.05555555555555555, peroxide_count: 0, unsaturation_ratio: 0.5 }
794	hydrogenation	dev	certified_exact_transformation	false	Cc1ccc(CC2(O)CCN(CC3=Cc4ccc(O)cc4C3)CC2)cc1	Cc1ccc(CC2(O)CCN(CC3Cc4ccc(O)cc4C3)CC2)cc1	certified
795	hydrogenation	dev	validity_or_conservation_failure	true	CC(C)=CCC1CN(Cc2ccc(F)cc2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O	CC(C)CCC1CN(Cc2ccc(F)cc2)C(=O)C(C2=NS(=O)(=O)c3cc(NS(C)(=O)=O)ccc3N2)=C1O	atom 21 has element S outside the allowed set ["H", "C", "N", "O", "F"]
796	hydrogenation	validation	representation_or_normalization_failure	false	CCOC(=O)/C=C(\C)c1cccc(C(F)(F)F)c1	CCOC(=O)CC(C)c1cccc(C(F)(F)F)c1	reactant 'CCOC(=O)/C=C(\C)c1cccc(C(F)(F)F)c1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
797	hydrogenation	dev	validity_or_conservation_failure	false	COC(=O)c1cc2[nH]c(-c3ccc(Cl)cc3)c(C3=CCCCC3)c2s1	COC(=O)c1cc2[nH]c(-c3ccc(Cl)cc3)c(C3CCCCC3)c2s1	atom 13 has element Cl outside the allowed set ["H", "C", "N", "O", "F"]
798	hydrogenation	dev	representation_or_normalization_failure	false	C/C=C1/C(=O)[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCC(=O)O)[C@@]2(C)CC[C@@H](O)C[C@@H]12	CC[C@H]1C(=O)[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCC(=O)O)[C@@]2(C)CC[C@@H](O)C[C@@H]12	reactant 'C/C=C1/C(=O)[C@@H]2[C@H](CC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCC(=O)O)[C@@]2(C)CC[C@@H](O)C[C@@H]12' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
799	hydrogenation	holdout	certified_exact_transformation	false	CN(C)C1(c2ccccc2)CCC(=CC(=O)NCCCc2c[nH]c3ccccc23)CC1	CN(C)C1(c2ccccc2)CCC(CC(=O)NCCCc2c[nH]c3ccccc23)CC1	certified
800	hydrogenation	dev	certified_exact_transformation	false	COC(=O)C=Cc1ccc2c(-c3c(-c4cccc(C)n4)nn4c3CCC4)ccnc2c1	COC(=O)CCc1ccc2c(-c3c(-c4cccc(C)n4)nn4c3CCC4)ccnc2c1	certified
801	hydrogenation	validation	validity_or_conservation_failure	false	CNC(=S)C1=C(O)C(COC)(COC)Oc2ccc([N+](=O)[O-])cc21	CNC(=S)C1c2cc([N+](=O)[O-])ccc2OC(COC)(COC)C1O	atom 3 has element S outside the allowed set ["H", "C", "N", "O", "F"]
802	hydrogenation	validation	certified_exact_transformation	false	Cc1ccccc1C1=C(C(=O)O)CN(C(=O)OC(C)(C)C)CC1	Cc1ccccc1C1CCN(C(=O)OC(C)(C)C)CC1C(=O)O	certified
803	hydrogenation	dev	resource_bounded_uncertainty	false	C=CCN(C(=O)c1ccc(N2CCN(CCCCC3(C(=O)NCC(F)(F)F)c4ccccc4-c4ccccc43)CC2)nc1)C1CCCCC1	CCCN(C(=O)c1ccc(N2CCN(CCCCC3(C(=O)NCC(F)(F)F)c4ccccc4-c4ccccc43)CC2)nc1)C1CCCCC1	hydrogenation: unable to verify
804	hydrogenation	holdout	validity_or_conservation_failure	false	O=c1c2sccc2nc(C=Cc2ccccn2)n1-c1ccccc1Cl	O=c1c2sccc2nc(CCc2ccccn2)n1-c1ccccc1Cl	atom 3 has element S outside the allowed set ["H", "C", "N", "O", "F"]
805	hydrogenation	validation	certified_exact_transformation	true	C=CCCCC=CCOC	CCCCCC=CCOC	certified
806	hydrogenation	dev	certified_exact_transformation	false	CN1CCN(CCOc2ccc(C3=CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cn2)CC1=O	CN1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cn2)CC1=O	certified
807	hydrogenation	dev	structurally_shaped_wrong_transformation	false	Cc1cc(Cl)c(C(=O)C=C(Nc2ccccc2)Nc2ccccc2)c(Cl)n1	Cc1cc(Cl)c2c(=O)cc(Nc3ccccc3)n(-c3ccccc3)c2n1	computed=C21H19Cl2N3O (via hydrogenation) declared=C21H16ClN3O -- tried: hydrogenation
808	hydrogenation	dev	certified_exact_transformation	false	C(=C(c1ccc2c(c1)OCCO2)c1cc2cccnc2[nH]1)C1CCCC1	c1cnc2[nH]c(C(CC3CCCC3)c3ccc4c(c3)OCCO4)cc2c1	certified
809	hydrogenation	validation	structurally_shaped_wrong_transformation	false	COc1ccc(C(N)=C(C)C(N)=S)cc1	COc1ccc(-c2nsc(N)c2C)cc1	computed=C11H16N2OS (via hydrogenation) declared=C11H12N2OS -- tried: hydrogenation
810	hydrogenation	dev	representation_or_normalization_failure	false	C[C@@H](O[C@H]1CN(C(=O)OC(C)(C)C)[C@@H](/C=C/C(=O)OC(C)(C)C)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	C[C@@H](O[C@H]1CN(C(=O)OC(C)(C)C)[C@@H](CCC(=O)OC(C)(C)C)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1	reactant 'C[C@@H](O[C@H]1CN(C(=O)OC(C)(C)C)[C@@H](/C=C/C(=O)OC(C)(C)C)[C@@H]1c1ccc(F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
811	hydrogenation	validation	certified_exact_transformation	false	C=CCOc1ccc(C(=O)CC(=O)C(C)(C)C)cc1OC	CCCOc1ccc(C(=O)CC(=O)C(C)(C)C)cc1OC	certified
812	hydrogenation	validation	representation_or_normalization_failure	false	CCCCCCCCCCCCN(CCCC(=O)OCC)CCOc1ccc(/C=C/C(O)C(F)(F)F)cc1	CCCCCCCCCCCCN(CCCC(=O)OCC)CCOc1ccc(CCC(O)C(F)(F)F)cc1	reactant 'CCCCCCCCCCCCN(CCCC(=O)OCC)CCOc1ccc(/C=C/C(O)C(F)(F)F)cc1' failed to parse: SMILES parse error: unsupported SMILES feature '/' (v0.1 scope: no stereo/disconnected/isotope)
813	hydrogenation	validation	representation_or_normalization_failure	false	C=C[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(C)C	CC[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(C)C	reactant 'C=C[C@@H](C[C@H](O)[C@H](CC1CCCCC1)NC(=O)[C@@H](N)Cc1c[nH]cn1)C(C)C' failed to parse: SMILES parse error: unsupported SMILES feature '@' (v0.1 scope: no stereo/disconnected/isotope)
